ax,ay,az,gx,gy,gz,Altitude,Activity
1.24,-9.66,0.64,-0.09,0.14,-0.02,-22.87,Normal
1.00,-9.24,0.52,-0.25,-0.02,-0.04,-23.29,Normal
1.00,-8.99,0.62,-0.36,-0.13,-0.04,-23.29,Normal
1.03,-8.31,0.37,-0.35,0.05,0.03,-22.54,Normal
1.14,-8.63,0.44,-0.31,0.04,0.02,-22.71,Normal
1.34,-7.58,0.38,-0.29,0.16,0.03,-22.79,Normal
1.04,-8.09,0.28,-0.27,0.10,-0.02,-22.96,Normal
1.38,-10.11,-0.19,-0.21,-0.06,-0.05,-23.20,Normal
2.28,-13.97,-1.41,-0.11,0.31,0.04,-22.96,Normal
3.55,-24.91,-2.96,-0.04,0.48,0.05,-22.62,Normal
2.29,-24.16,-3.04,0.40,1.29,0.41,-22.46,Normal
-1.04,-10.71,-2.73,0.66,-0.28,-0.08,-22.54,Normal
-1.02,-1.95,2.21,0.91,-0.01,-0.06,-23.45,Normal
1.85,3.77,1.87,0.78,0.20,0.08,-22.71,Normal
-0.75,-2.94,2.50,0.09,-0.05,0.08,-23.12,Normal
0.94,0.45,2.30,0.46,-0.03,-0.02,-22.62,Normal
0.02,0.65,2.87,0.06,-0.06,-0.11,-23.12,Normal
0.19,-5.02,2.94,-1.20,-0.10,-0.06,-22.71,Normal
3.03,-19.15,1.31,-0.18,-0.25,0.07,-23.04,Normal
0.12,-14.05,0.84,-0.65,0.36,0.17,-23.45,Normal
2.63,-21.43,-0.06,-1.18,0.14,0.34,-22.87,Normal
1.16,-16.87,1.66,-0.35,0.64,-0.02,-22.96,Normal
0.59,-11.42,1.09,-0.15,0.29,-0.00,-22.46,Normal
0.74,-9.67,1.24,-0.36,0.07,-0.07,-23.12,Normal
0.12,-9.08,0.94,-0.36,0.02,-0.04,-23.04,Normal
0.73,-9.65,0.89,-0.20,-0.33,-0.11,-23.12,Normal
1.00,-9.22,0.96,-0.04,-0.25,-0.15,-22.46,Normal
0.94,-8.82,0.88,-0.27,-0.46,-0.20,-23.04,Normal
0.76,-9.19,1.14,-0.22,-0.40,-0.21,-23.12,Normal
0.84,-9.12,0.79,-0.14,-0.35,-0.19,-22.87,Normal
1.21,-8.89,0.8-0.31,-0.15,-22.71,Normal
1.44,-8.81,0.84,-0.32,-0.30,-0.08,-23.12,Normal
1.10,-7.95,1.01,-0.27,-0.27,0.00,-23.12,Normal
1.04,-8.04,0.51,-0.33,-0.21,0.09,-22.87,Normal
1.23,-8.82,0.56,-0.37,-0.23,0.16,-23.37,Normal
1.13,-9.73,0.20,-0.31,-0.07,0.16,-22.96,Normal
1.32,-11.10,-0.07,-0.21,0.00,0.12,-23.20,Normal
1.58,-14.38,-0.56,-0.12,0.09,0.06,-23.04,Normal
1.57,-19.52,-1.75,0.12,0.40,0.02,-23.20,Normal
-0.21,-21.14,-3.54,0.27,0.45,-0.00,-23.12,Normal
0.91,-16.44,-2.13,0.38,0.29,-0.01,-23.12,Normal
0.48,-5.11,1.59,0.60,0.04,-0.24,-22.71,Normal
-0.18,1.52,2.84,0.83,0.21,-0.18,-22.71,Normal
0.26,1.70,1.81,-0.19,0.17,-0.15,-23.12,Normal
-0.19,-1.63,2.23,-0.07,-0.17,-0.11,-22.96,Normal
0.97,-0.16,2.04,0.28,0.25,-0.11,-22.79,Normal
-0.33,-5.37,2.30,-0.91,-0.12,-0.02,-23.54,Normal
2.90,-21.14,0.65,0.04,-0.64,-0.03,-23.45,Normal
1.56,-11.56,1.67,0.19,0.77,0.05,-22.79,Normal
2.52,-19.26,0.02,-0.85,0.00,0.16,-22.79,Normal
1.47,-13.91,0.35,-0.40,0.74,0.35,-22.79,Normal
1.48,-12.66,1.83,-0.29,0.04,0.06,-22.71,Normal
1.36,-10.09,0.95,-0.15,0.27,-0.05,-23.04,Normal
0.84,-8.75,1.29,-0.35,0.14,-0.08,-22.87,Normal
0.85,-9.16,1.12,-0.15,0.17,-0.08,-23.12,Normal
0.73,-8.88,0.82,-0.12,0.09,-0.07,-23.04,Normal
1.25,-9.04,0.81,-0.10,0.01,-0.09,-23.04,Normal
0.96,-9.44,0.66,-0.26,-0.17,-0.09,-23.04,Normal
1.57,-10.23,0.96,-0.08,-0.21,-0.11,-22.79,Normal
1.27,-9.94,0.95,-0.01,-0.15,-0.08,-22.96,Normal
1.46,-9.48,0.94,-0.11,-0.13,-0.07,-22.87,Normal
1.30,-9.41,0.69,-0.13,-0.16,-0.07,-22.87,Normal
1.30,-9.68,0.38,-0.19,-0.16,-0.04,-23.29,Normal
1.76,-10.24,0.80,-0.13,-0.10,-0.03,-22.87,Normal
1.36,-9.77,0.92,-0.14,-0.13,-0.04,-22.96,Normal
1.38,-9.54,0.94,-0.09,-0.09,-0.05,-23.29,Normal
1.33,-9.88,0.83,-0.12,-0.11,-0.03,-23.12,Normal
1.31,-9.78,1.00,-0.11,-0.08,-0.01,-22.87,Normal
1.40,-9.94,0.87,-0.11,-0.07,-0.01,-22.96,Normal
1.36,-9.78,0.83,-0.09,-0.08,-0.03,-23.37,Normal
1.32,-9.81,0.96,-0.11,-0.12,-0.03,-23.04,Normal
1.06,-9.91,1.11,-0.12,-0.16,-0.02,-23.29,Normal
1.32,-9.73,0.85,-0.05,-0.08,0.00,-23.12,Normal
1.50,-10.05,1.13,-0.03,-0.10,-0.02,-23.37,Normal
1.30,-9.65,0.93,-0.05,-0.07,-0.02,-23.45,Normal
1.25,-9.64,0.99,-0.04,-0.06,-0.01,-22.96,Normal
1.27,-9.87,1.17,-0.05,-0.06,-0.01,-23.29,Normal
1.46,-9.96,1.21,-0.08,-0.08,-0.01,-23.29,Normal
1.37,-9.76,1.15,-0.10,-0.05,-0.02,-23.45,Normal
1.37,-9.73,1.08,-0.14,-0.09,-0.03,-23.20,Normal
1.47,-9.94,1.14,-0.20,0.04,0.01,-23.20,Normal
1.29,-9.75,1.09,-0.22,-0.07,0.00,-23.20,Normal
1.24,-9.44,0.94,-0.21,-0.05,0.01,-23.20,Normal
1.09,-9.03,1.18,-0.25,-0.04,0.03,-23.29,Normal
1.06,-8.05,1.24,-0.39,-0.05,0.08,-23.37,Normal
0.74,-6.62,1.36,-0.43,-0.04,0.12,-23.29,Normal
0.65,-6.76,1.07,-0.45,-0.11,0.11,-23.12,Normal
0.79,-8.38,0.58,-0.39,-0.03,0.07,-22.79,Normal
1.16,-10.46,0.42,-0.33,-0.02,0.00,-23.12,Normal
1.59,-14.24,-0.61,-0.26,0.14,-0.01,-23.12,Normal
2.47,-20.88,-1.96,-0.17,0.09,-0.06,-23.12,Normal
1.95,-22.73,-2.49,0.22,0.34,-0.06,-23.29,Normal
2.08,-19.95,-2.05,0.24,0.16,0.03,-23.29,Normal
0.20,-9.92,-1.17,0.24,0.05,0.10,-22.79,Normal
0.81,-1.69,2.26,0.85,-0.10,-0.17,-23.12,Normal
-0.58,4.64,2.19,0.64,-0.12,-0.30,-23.04,Normal
-0.08,-1.29,1.95,-0.33,-0.03,-0.07,-22.96,Normal
0.98,-1.50,2.38,0.31,-0.15,-0.12,-22.87,Normal
0.66,0.66,3.02,0.48,0.39,-0.19,-22.96,Normal
0.08,-3.10,2.63,-0.81,-0.00,-0.12,-22.79,Normal
2.41,-24.64,-0.97,-0.60,-1.28,-0.03,-22.96,Normal
2.30,-13.01,1.73,-0.35,0.90,0.14,-23.20,Normal
3.27,-23.42,0.12,-0.78,-0.30,0.19,-23.29,Normal
2.49,-17.05,1.84,-0.05,0.86,0.13,-23.12,Normal
0.91,-12.52,1.43,0.04,-0.02,0.01,-23.20,Normal
1.04,-8.54,1.66,-0.12,-0.01,-0.06,-23.04,Normal
1.02,-6.72,1.80,-0.06,0.10,-0.08,-23.20,Normal
0.99,-7.23,1.47,-0.14,-0.03,-0.10,-23.12,Normal
1.04,-9.21,1.21,-0.20,-0.13,-0.03,-23.04,Normal
1.28,-9.66,0.61,-0.24,-0.11,0.03,-23.12,Normal
1.45,-9.50,1.10,-0.21,-0.19,-0.00,-23.04,Normal
1.73,-10.23,0.72,-0.07,-0.16,-0.03,-23.12,Normal
1.20,-10.60,0.80,0.17,-0.25,-0.08,-23.37,Normal
1.57,-9.42,1.13,0.30,-0.23,-0.11,-23.12,Normal
1.45,-9.49,1.47,0.21,-0.19,-0.04,-22.87,Normal
1.44,-9.81,2.09,0.00,-0.27,0.04,-22.96,Normal
1.33,-9.70,1.70,0.08,-0.18,0.06,-22.87,Normal
1.45,-9.89,2.05,-0.10,-0.25,0.01,-23.37,Normal
1.33,-9.95,1.79,-0.11,-0.19,-0.01,-23.29,Normal
1.25,-9.93,1.87,-0.10,-0.14,-0.00,-23.20,Normal
1.32,-9.79,1.76,-0.10,-0.12,0.01,-22.87,Normal
1.24,-9.99,1.73,-0.13,-0.13,0.01,-22.79,Normal
1.24,-9.73,1.85,-0.17,-0.04,0.03,-23.04,Normal
1.08,-9.89,1.73,-0.17,-0.03,0.04,-22.71,Normal
1.23,-10.15,1.70,-0.12,-0.08,0.02,-22.71,Normal
1.18,-9.85,1.78,-0.20,-0.09,0.02,-22.71,Normal
1.00,-9.91,1.66,-0.16,-0.07,0.01,-22.71,Normal
1.06,-9.86,1.75,-0.18,-0.08,0.00,-22.54,Normal
1.22,-10.02,1.67,-0.18,-0.05,-0.02,-22.79,Normal
1.27,-9.83,1.67,-0.21,-0.06,-0.03,-23.04,Normal
1.46,-9.86,1.71,-0.20,-0.03,-0.04,-22.62,Normal
1.26,-9.82,1.57,-0.31,-0.07,-0.02,-22.96,Normal
1.11,-9.64,1.68,-0.35,-0.13,0.00,-23.12,Normal
1.02,-8.77,1.32,-0.36,-0.13,0.01,-22.79,Normal
0.61,-7.59,1.64,-0.53,-0.14,0.09,-23.04,Normal
0.70,-5.73,1.66,-0.51,-0.15,0.16,-23.04,Normal
0.47,-4.03,1.64,-0.73,0.02,0.18,-22.96,Normal
0.16,-6.82,0.88,-0.79,-0.25,0.17,-23.29,Normal
1.16,-10.02,-0.01,-0.62,-0.03,0.17,-23.54,Normal
1.17,-14.45,-2.21,-0.36,0.13,0.08,-23.37,Normal
1.51,-18.51,-2.57,-0.20,0.20,-0.03,-23.12,Normal
1.99,-21.45,-3.07,0.08,0.24,-0.20,-23.29,Normal
2.18,-20.93,-2.69,0.21,0.27,-0.21,-23.29,Normal
1.27,-18.50,-2.53,0.02,0.23,-0.16,-23.20,Normal
0.84,-11.43,-2.43,-0.06,0.32,0.05,-23.12,Normal
0.53,-3.17,1.49,0.74,0.39,-0.09,-22.54,Normal
-0.44,4.02,2.77,0.55,-0.05,-0.19,-22.62,Normal
-0.18,-0.55,2.12,-0.23,-0.05,-0.05,-22.62,Normal
0.37,-0.36,1.65,0.06,0.13,-0.01,-22.96,Normal
0.15,-0.91,2.79,0.09,0.40,0.08,-22.62,Normal
0.18,-0.20,2.07,0.30,0.01,-0.02,-22.79,Normal
0.37,-7.08,1.28,-0.71,-0.05,0.02,-23.37,Normal
3.48,-19.94,-1.73,-0.27,-0.70,0.05,-23.12,Normal
1.63,-21.31,-1.08,-0.52,-0.01,0.15,-23.29,Normal
3.48,-18.95,-0.11,-0.24,0.51,0.17,-23.45,Normal
1.37,-15.77,-0.23,-0.36,-0.33,-0.14,-23.29,Normal
1.48,-12.01,0.53,-0.01,0.26,-0.10,-23.45,Normal
0.85,-8.88,0.82,-0.18,0.17,-0.06,-23.62,Normal
0.45,-7.01,0.74,-0.12,0.14,0.02,-23.04,Normal
0.24,-6.59,0.65,-0.08,-0.20,-0.01,-23.37,Normal
0.74,-6.92,0.34,-0.20,-0.32,-0.03,-22.37,Normal
0.68,-8.88,0.54,-0.05,-0.32,-0.05,-23.12,Normal
1.18,-12.36,-0.26,-0.01,-0.43,-0.05,-23.20,Normal
1.26,-9.19,-0.08,-0.09,-0.19,0.02,-22.96,Normal
1.14,-8.43,0.89,-0.20,-0.33,-0.01,-22.71,Normal
1.31,-9.31,-0.18,0.01,-0.17,-0.02,-22.87,Normal
1.23,-11.16,0.43,-0.08,-0.21,-0.03,-23.12,Normal
1.21,-9.88,0.69,-0.12,-0.10,0.02,-23.29,Normal
0.98,-8.92,0.73,-0.04,0.01,-0.01,-22.96,Normal
1.07,-9.91,0.51,-0.11,-0.06,-0.03,-23.20,Normal
1.09,-10.33,0.54,-0.12,0.06,0.00,-22.79,Normal
1.05,-9.67,0.70,-0.06,0.10,-0.00,-22.87,Normal
0.89,-9.72,0.69,-0.08,0.06,-0.02,-23.04,Normal
0.81,-9.96,0.68,-0.13,0.02,-0.02,-22.54,Normal
0.83,-9.87,0.85,-0.08,0.05,-0.02,-23.04,Normal
0.83,-9.80,0.57,-0.08,0.04,-0.01,-23.20,Normal
1.09,-10.20,0.68,-0.00,-0.06,-0.05,-22.96,Normal
0.98,-9.55,0.58,-0.09,-0.03,-0.03,-22.96,Normal
0.97,-9.60,0.68,-0.08,-0.01,-0.02,-23.20,Normal
1.04,-10.03,0.68,-0.07,0.00,-0.00,-23.04,Normal
1.26,-10.07,0.98,-0.08,0.03,0.01,-22.96,Normal
1.14,-9.79,0.89,-0.07,0.04,-0.00,-22.62,Normal
1.10,-9.73,1.02,-0.06,0.03,-0.02,-22.37,Normal
0.88,-9.84,1.17,-0.08,-0.01,-0.03,-22.96,Normal
1.09,-9.85,1.13,-0.06,0.03,-0.01,-22.79,Normal
1.00,-9.84,0.81,-0.05,0.03,-0.02,-22.54,Normal
1.08,-9.73,1.02,-0.18,0.01,-0.01,-23.12,Normal
0.96,-9.78,0.86,-0.18,-0.00,0.00,-23.12,Normal
1.09,-9.82,0.99,-0.20,-0.02,0.00,-22.54,Normal
0.98,-9.78,0.99,-0.21,-0.03,0.01,-23.29,Normal
1.03,-9.62,0.89,-0.27,-0.08,0.01,-22.71,Normal
0.86,-9.54,1.03,-0.32,-0.09,0.02,-22.71,Normal
0.97,-9.23,0.99,-0.47,-0.12,0.06,-23.12,Normal
0.62,-8.38,0.83,-0.58,-0.12,0.12,-23.20,Normal
0.45,-7.00,0.89,-0.67,-0.16,0.18,-22.96,Normal
0.19,-5.20,1.04,-0.81,-0.13,0.22,-23.04,Normal
0.49,-5.10,0.51,-0.74,-0.08,0.19,-22.96,Normal
0.23,-7.25,0.79,-0.70,-0.31,0.11,-23.12,Normal
1.10,-7.71,-0.47,-0.55,-0.01,0.08,-23.20,Normal
0.01,-9.73,-1.20,-0.51,-0.13,0.13,-23.29,Normal
0.51,-12.89,-2.00,-0.24,-0.10,0.10,-23.29,Normal
0.30,-16.92,-3.96,-0.10,-0.17,0.04,-23.45,Normal
0.38,-22.55,-7.41,-0.00,0.01,-0.15,-23.20,Normal
0.83,-24.67,-8.52,0.56,0.50,-0.32,-23.12,Normal
1.29,-23.88,-6.01,0.97,0.02,-0.50,-23.12,Normal
1.22,-17.14,-4.22,1.26,0.36,-0.24,-22.79,Normal
0.27,-6.59,1.60,1.33,-0.00,-0.20,-22.96,Normal
0.88,5.52,3.16,2.09,0.46,-0.08,-22.87,Normal
-2.58,3.80,2.47,-0.92,0.24,0.17,-22.96,Normal
2.38,-2.42,1.56,-0.18,-0.04,0.07,-22.54,Normal
0.15,-1.85,2.42,-0.10,0.08,-0.05,-22.62,Normal
0.25,1.02,3.00,0.26,-0.20,-0.01,-22.79,Normal
0.53,0.66,1.85,-0.11,-0.21,-0.01,-22.96,Normal
0.17,-0.74,2.60,-0.28,-0.10,0.07,-22.96,Normal
-0.78,0.24,2.04,-0.30,0.01,0.15,-22.71,Normal
-1.31,-11.84,0.42,-1.98,-0.76,-0.21,-23.12,Normal
4.13,-29.68,3.18,-0.80,-0.34,0.16,-23.04,Normal
1.11,-24.58,-0.80,-0.55,0.36,0.09,-23.29,Normal
1.31,-19.09,0.70,0.05,-0.23,-0.20,-23.37,Normal
0.81,-13.72,-0.27,0.08,-0.51,-0.25,-22.96,Normal
0.90,-9.67,0.78,0.19,-0.08,-0.20,-23.12,Normal
0.07,-5.30,1.06,0.17,-0.21,-0.16,-22.96,Normal
0.05,-4.36,1.51,0.05,-0.39,-0.13,-23.20,Normal
0.49,-5.50,1.46,-0.09,-0.34,-0.08,-23.29,Normal
0.76,-8.65,1.60,-0.10,-0.34,-0.04,-23.04,Normal
1.24,-16.83,0.54,-0.24,-0.83,-0.04,-23.20,Normal
1.27,-8.69,0.85,-0.09,0.38,0.09,-22.96,Normal
0.83,-7.29,1.22,-0.27,-0.07,0.01,-23.12,Normal
0.68,-10.90,0.92,-0.25,-0.22,-0.02,-23.37,Normal
1.49,-11.49,0.76,0.15,0.06,0.01,-23.20,Normal
1.11,-9.03,1.17,0.01,0.23,0.01,-23.12,Normal
1.00,-9.45,1.14,-0.16,-0.11,-0.07,-23.12,Normal
1.06,-10.45,0.94,-0.09,0.06,-0.02,-22.87,Normal
0.98,-9.85,1.02,-0.03,0.16,0.02,-22.96,Normal
1.09,-9.67,1.14,-0.06,-0.00,-0.03,-22.71,Normal
1.08,-10.35,1.17,-0.06,-0.04,-0.04,-23.12,Normal
1.18,-9.82,0.64,-0.05,0.24,0.04,-22.96,Normal
0.74,-9.80,0.81,0.14,0.07,-0.03,-23.04,Normal
0.76,-9.59,1.01,0.02,-0.11,-0.01,-23.37,Normal
0.93,-9.55,1.65,-0.10,-0.13,0.05,-23.04,Normal
0.99,-9.94,1.58,-0.10,-0.05,0.08,-22.96,Normal
1.09,-9.90,1.50,-0.16,-0.08,0.06,-23.29,Normal
0.89,-9.73,1.27,-0.16,-0.08,0.03,-23.20,Normal
0.85,-9.58,1.27,-0.20,-0.03,0.02,-22.71,Normal
1.05,-9.08,0.26,-0.26,0.04,0.03,-23.29,Normal
0.47,-9.02,1.55,-0.49,-0.01,0.06,-22.54,Normal
0.50,-8.68,1.22,-0.48,-0.06,0.09,-22.71,Normal
0.37,-7.44,1.13,-0.68,-0.06,0.14,-23.37,Normal
0.29,-6.74,1.15,-0.83,-0.10,0.14,-23.45,Normal
0.75,-6.00,0.83,-0.78,-0.01,0.12,-22.87,Normal
0.11,-6.11,0.61,-0.85,-0.19,0.09,-23.37,Normal
0.19,-8.52,-0.32,-0.67,-0.25,0.10,-23.20,Normal
0.44,-11.07,-1.07,-0.46,-0.09,0.15,-23.54,Normal
0.30,-14.91,-2.28,-0.27,-0.10,0.03,-23.12,Normal
0.83,-18.22,-3.74,-0.00,0.05,-0.15,-23.87,Normal
1.22,-20.39,-4.04,0.25,0.07,-0.22,-23.29,Normal
0.89,-20.80,-3.66,0.38,0.04,-0.20,-22.87,Normal
1.04,-19.56,-3.61,0.57,0.01,-0.25,-23.12,Normal
0.75,-13.60,-3.22,0.50,0.27,-0.14,-22.62,Normal
0.05,-3.87,1.22,0.82,0.13,-0.35,-23.12,Normal
0.34,4.09,3.17,1.31,0.20,-0.22,-23.45,Normal
-0.42,0.73,2.67,-0.42,-0.37,-0.01,-22.87,Normal
0.74,-1.13,2.09,0.12,0.14,-0.01,-23.12,Normal
-0.08,-0.71,2.96,0.11,0.12,-0.03,-22.96,Normal
0.72,0.02,2.48,0.36,0.06,-0.09,-23.12,Normal
-0.17,0.50,2.37,0.04,0.02,-0.09,-23.29,Normal
-0.11,-13.29,0.59,-1.49,-0.54,0.01,-23.45,Normal
1.85,-17.20,0.52,-0.61,0.47,0.24,-23.54,Normal
4.02,-22.88,-0.61,-0.45,-0.19,-0.02,-23.20,Normal
0.55,-17.22,-0.50,-0.14,0.32,0.28,-23.29,Normal
2.06,-15.94,0.00,-0.07,0.37,-0.06,-23.12,Normal
0.56,-13.31,0.74,0.20,0.46,-0.05,-23.29,Normal
0.65,-10.67,1.60.44,-8.10,1.93,0.27,0.11,-0.07,-23.29,Normal
0.91,-5.62,2.04,0.30,0.20,-0.13,-23.37,Normal
0.10,-4.89,2.53,-0.02,0.09,-0.07,-23.95,Normal
0.33,-8.45,2.03,-0.29,-0.33,-0.02,-23.20,Normal
1.35,-11.31,0.93,-0.24,-0.29,-0.01,-23.12,Normal
1.69,-9.97,1.53,-0.30,0.01,0.02,-23.45,Normal
1.17,-9.29,1.70,-0.30,-0.08,-0.06,-23.20,Normal
1.04,-10.27,1.34,-0.22,-0.27,-0.08,-23.04,Normal
1.64,-10.35,1.46,-0.08,-0.08,-0.03,-23.29,Normal
1.10,-9.53,1.40,-0.13,-0.04,-0.05,-23.29,Normal
1.20,-10.03,1.43,-0.16,-0.07,-0.05,-23.62,Normal
1.21,-10.05,1.43,-0.17,0.01,-0.04,-23.29,Normal
1.19,-9.79,1.53,-0.18,-0.03,-0.03,-23.37,Normal
1.16,-9.85,1.41,-0.17,-0.10,-0.03,-23.12,Normal
1.33,-10.08,1.28,-0.15,-0.08,-0.04,-23.37,Normal
1.13,-9.90,1.51,-0.18,-0.13,-0.04,-23.62,Normal
1.12,-9.91,1.25,-0.18,-0.12,-0.02,-23.20,Normal
1.21,-9.96,1.23,-0.07,-0.14,-0.05,-24.03,Normal
1.23,-9.76,1.31,-0.13,-0.09,-0.04,-23.54,Normal
1.32,-9.84,1.28,-0.12,-0.11,-0.04,-23.62,Normal
1.27,-9.68,1.29,-0.18,-0.09,-0.02,-23.45,Normal
1.22,-9.60,1.35,-0.21,-0.08,-0.00,-23.29,Normal
1.27,-9.18,1.45,-0.29,-0.08,-0.00,-23.37,Normal
1.02,-8.48,1.46,-0.41,-0.11,0.03,-23.12,Normal
0.79,-6.72,1.35,-0.61,-0.07,0.14,-23.54,Normal
0.70,-5.32,1.53,-0.71,-0.10,0.18,-23.37,Normal
0.96,-5.39,0.76,-0.77,-0.11,0.18,-23.12,Normal
0.65,-7.81,0.43,-0.82,-0.13,0.14,-23.29,Normal
0.52,-9.54,-0.43,-0.54,0.14,0.25,-23.20,Normal
1.13,-13.78,-1.82,-0.34,-0.02,0.15,-23.45,Normal
1.19,-17.07,-3.10,-0.04,0.12,-0.04,-22.62,Normal
2.10,-22.61,-4.06,-0.00,-0.01,-0.17,-22.54,Normal
1.86,-21.79,-4.99,0.36,0.41,-0.22,-23.20,Normal
1.31,-21.45,-3.73,0.40,0.01,-0.34,-22.54,Normal
1.67,-12.89,-2.97,0.59,0.32,-0.19,-22.62,Normal
0.48,-3.23,1.63,1.09,0.17,-0.35,-22.71,Normal
-0.59,7.38,3.09,1.12,0.04,-0.25,-22.62,Normal
0.44,-0.85,2.01,-0.74,-0.08,0.04,-22.54,Normal
-0.62,-1.41,1.91,0.03,0.03,0.01,-22.37,Normal
0.93,0.17,3.00,0.12,-0.01,0.05,-22.87,Normal
0.30,1.24,2.35,-0.12,-0.06,0.03,-22.71,Normal
-0.11,-0.63,2.23,-0.41,-0.12,-0.02,-22.71,Normal
0.20,-13.35,0.52,-1.36,-0.75,-0.12,-22.87,Normal
4.95,-16.03,-1.41,-0.59,0.46,0.20,-22.79,Normal
2.88,-23.39,-1.49,-0.14,-0.34,0.02,-22.87,Normal
2.30,-18.48,-0.38,0.36,-0.08,0.11,-22.96,Normal
2.62,-16.87,0.57,0.41,0.21,-0.06,-23.62,Normal
1.78,-11.80,1.45,0.33,0.11,-0.10,-22.96,Normal
0.91,-8.49,2.05,0.08,0.18,-0.00,-23.29,Normal
0.78,-6.61,1.95,-0.04,0.10,0.00,-23.37,Normal
0.40,-6.04,1.95,-0.01,0.14,0.10,-23.37,Normal
0.71,-6.75,1.80,-0.11,-0.21,0.11,-23.20,Normal
1.08,-8.51,1.45,-0.12,-0.41,0.02,-22.71,Normal
0.85,-10.54,0.95,-0.19,-0.34,0.04,-22.96,Normal
1.13,-11.69,1.38,-0.17,-0.42,0.07,-23.37,Normal
1.04,-7.81,1.41,-0.19,-0.24,0.01,-23.37,Normal
0.82,-9.31,1.10,-0.16,-0.34,-0.03,-22.96,Normal
1.04,-11.32,0.94,-0.10,-0.18,0.04,-23.29,Normal
1.33,-10.13,0.74,-0.14,0.17,0.08,-22.87,Normal
1.12,-9.16,1.55,-0.07,-0.15,-0.03,-23.04,Normal
1.24,-10.39,1.73,0.06,-0.18,-0.05,-23.29,Normal
1.35,-9.78,1.99,-0.09,-0.11,-0.01,-22.87,Normal
1.15,-9.93,2.07,-0.14,-0.04,0.02,-23.04,Normal
1.05,-10.32,1.96,-0.10,-0.11,-0.02,-23.04,Normal
1.42,-9.76,1.74,0.12,0.09,0.02,-22.54,Normal
1.44,-9.89,1.60,0.19,0.37,0.09,-23.20,Normal
1.05,-10.11,2.34,0.17,0.31,0.09,-23.37,Normal
1.33,-10.18,2.04,0.40,0.51,0.13,-23.04,Normal
-0.26,0.35,15.18,-0.12,-1.57,0.45,-23.29,Normal
